Word	OCR variants
nhuma	nhuna
nakuq	namuq, natuq, ndkuq
vnf	vnc, vrf
weze	wezen
1pla	1plex, ipla
advert	adverts
ahir	ashir
quya	quyep
uuru	uunu, uutu
ourselvesâ	yourselvesâ
5na	nnna
pcop	ncop
9Z	9X, WAZ
vohi	lohi, mohi, voho
jans	jams, jons
benefac	benefact
quarto	cuarto
berk	burk
niic	miic
xvn	xvll, xvm, xvu
ADEMN	ADEMP
IRA	IKA, PRA
enko	honko
rakau	fakau, raakau
nadan	nalan
ffir	ffit
roru	eoru
lagen	lappen, liggen
meah	reah
guade	guada
preta	preti
pym	pyle
suhu	suha
ener	enor
xyp	shyp, xyr, xyx, yyp, zyp
sisia	sisiba
conceptualize	conceptualise
1ir	1ik
petak	petek
smce	slnce
tatâ	taiâ, tarâ
3fi	3ti, ttfi, zfi
trog	troh
spor	swor
goso	gosok
mân	tân
dzok	dzak
migcv	magcv
_i_	_il, oli_, ri_
udv	idv
kwiti	kwitih
meriam	meryam
proos	prsos
cair	catar, caur
ha8	hacl, havs, havt
urur	ulur
sesenta	setenta
S31	B31
sendo	vendo
MMM	HMM, LMM, MHM, MLM, MMH, MML
carat	imarat
werc	iherc
morale	morali
ahmat	rahmat
bivalents	trivalents
kapl	kabl, tapl
quieten	quieted
kals	kalbi
1947a	1947b
sayar	sanar
c1ause	c1auses
h3n	hpn, k3n
galiya	kaliya
faã	flã, foã, ftã, fuã, zaã
aark	aarks
lcw	tcw
ìc	btc, ggc, gnc, ogc, qfc, ìd
ollut	olleet
koud	goud, kold, kous
dhay	dhau, dhaw
samat	sambut
pulah	mulah
rmp	rpp
lön	lzn, ngön
PEO	PSO, PTO
sjt	sfit
irta	urta
RNP	MNP
viera	vcera
belh	yelh
sepuluh	sapuluh
yinaci	yidaci
wondo	gbondo
tgn	tgb, tgg, tgw
humo	hueso
lightened	brightened
zamba	mbamba, mpamba, mwamba
taa3	khaa3
lgã	agã, ldã, lkã, lnã
dgh	hgh, logh
copi	copl
pokol	mokol
6do	6go, cido
gaarr	maarr
XCL	JNCL
guddu	gudda
pcu	pbu
rogi	rogu
2bo	2bu, 2do, 2ko, 2lo
ttat	ttrt
raicha	rahecha
hord	horte
ANK	ARK
oving	oming
conunon	connnon
AAS	AAL
ìono	ìeno
reha	geha, renga
hlit	hlat
isaka	masaka
okoro	okore
meiner	meinen, meines
CSV	CVVV, NSV
frh	rrh
kér	cér, tér
tatra	tattha, yatra
ktan	kiyan, knan, ktay
qri	tdri, ttri
nasali	nasaliz
biac	wiac
1p1	1pc, 1pr, lp1
nikâ	kikâ, nakâ, nukâ, tikâ, wikâ
mekâ	bekâ, lekâ, meecâ, mirkâ, mukâ
bilet	bilat
shani	shati, tahani
malki	malku
ayac	ayao, ayoc
rray	raay
bdy	bdat, bdw, bsy, mdy
jeme	jemi, jume
whero	whoro
wcâ	gcâ
çm	çh, çp, çw
shaya	shafa, shapa
3DO	3IVO
MOH	KOH
rtia	rbia, rticu, rtie, rtio
recipro	reciproc
interogative	intenogative
yebi	yeba
masà	marà
erian	enian
ak1	akos, uk1
th4	thlr, thtl, thtn, thtr
ycâ	ymâ
typi	typic
k13	d13, h13, l13, lu13, m13, mi13, n13, pu13, s13, tu13, u13, w13
s1nh	t1nh
s1a	ssba
okok	odok
ahould	ehould, ohould
XXXXXX	XXXXXXX
rsn	rkn
gutta	gitta
sinple	siaple
ebintu	ekintu
ivol	ovol
rlm	rllt
byw	brw, dyw, pyw
morâ	corâ, worâ
tiyaa	viyaa
trcc	trce
ltsa	htsa, ltsu, stsa
fht	ffit
khnia	khlia
lák	hák, lávi, yák
seaantic	senantic
tumbuh	tumbuk
bnp	bns
khoon	thoon
onik	tanik
guha	gufa
plut	pllt
relativizations	relativisations
magga	magara
itoo	itoi
hrases	pbrases
DZ	DDU, DGF, DXD, DZD
keyu	kiyu
wan5a	wan5u
éè	laè, naè, ngè, oè
vule	vuane
pzace	ptace, pzaae
titâ	tltâ, trtâ, tttâ
elea	erea, olea
lfs	lmps
xú	thú, yrú
HOA	HOO
tyal	tanal, tapal, tatal
EQA	EQS
LWL	WWL
derde	vierde
gorr	gerr
kaura	kabara
wuto	wudo
gkot	sukot
sahp	daahp
lái	bái
OBP	OBA, OBK, OBY
trec	treee, treet
ciertos	ciertas
regis	regio
regie	regle
egressives	ingressives
srw	frw, mrw, srh, wrw
piili	tiili
avol	avov
rsch1	rschl
ndig	ndige
FIX	FINE
ajb	ajq, ojb
gfn	gfe, gfu, lfn, pfn, yfn
kertas	kartas
uusu	uugu
muddle	muddled
gue31	sue31
autoglossonym	autoglossonyms
fnm	bnm, tcnm
inapa	ikapa
sqi	kqi
ngadyi	ngadya
ebet	eget, elet
e6e	eeye, ekee
fathcr	fathar, fathor
i1j	i1n, ijjj
fatin	fatik
acesta	aceasta
swami	svami
waterway	waterways
habba	hebba
aawe	aawo
ppã	ipã, ppaã, pyã
tagme	tagmem
axc	axk, axq
kemm	hemm
fiad	fiod
vatt	vatti, vitt
intere	intera
beneï	benefa, benefi
o3o	c3o, o3b, ocno, ocoo, oyco, s3o
odc	ddc
6de	6le
tihu	timbu
nukwa	mukwa
marli	garli, mirli
áo	ábh, ác, áf, áko, áq
pny	pnb
kutju	kutja
classesâ	classess
jici	jicin
S2P	D2P, S2S
articlo	articlc
alled	ealled
akahi	ahiahi
04a	04b, 04c
hwá	hná
YFS	OFS
jikan	zikan
merarit	mararit
kauk	kafak
dros	drog, drws
husain	husayn
nayf	nayt
3H3	3X3
nock	ncck
dpf	dspf, plpf
enalish	enqlish
pfvneg	ipfvneg
nitial	lnitial
oç	fç, obq, odr, ofg, ogc, opg
b8y6n	b8y6t
páà	káà, sáà, wáà
eeee	eeye, ehee, teee
kunak	munak
miet	meret
jamana	jamani
111d	111t
animali	animale
nkee	numee
patrician	patriclan
inore	ioore, rnore
conventionalization	conventionalisation
waarra	djaarra
1r1	lr1
vaih	avaih
arg2	args
lang31	dvang31, lyeng31
ganen	gamen
vowe1	vowela, vowele, vowell, vowet
samasa	samosa
mdta	mdsa
amui	amli, asui
hnen	hken, hsen
3ssub	lssub
creased	creases
solt	golt, sott, wolt
mochte	machte
runn	runni
tapwatow	tapwitow
laaq	baaq
fallingâ	callingâ
hypoth	hypothe
samy	sady
warara	wayara
minen	sinen
tirr	tirn
kabayo	cabayo, kabayu
i35	m35, n35, o35, u35
djective	djectival
ag6	agui, aw6
áò	dzò
vjr	ejr, vjj
súy	dúy, súg, túy
kugan	kugaan
ubt	uvt, wbt
iura	imra
mamang	namang
190a	190b
mixteco	mixteca
kwarto	kuwarto, kwartu
mately	imately
pít	vít
twon	twol
aset	oset
kunaa	kunywa
onally	ionally
lwr	llrr, lttr
zitensja	zitensya
chapi	chaypi
krsna	krisna
gubo	gugo, rubo
allam	allak
gowi	goji
èo	èa, èny
aild	ailo
KNB	ENB
dente	diante, diente
iaru	ianju
gàrá	dàrá, gàlá, wàrá
nakt	lakt, nawat
johor	johore
bîn	dîn
5_	5si
NVC	NNUC
æh	æk, æw, æy
nhani	nhana
ORZ	ORQJ
pvb	rvb, trvb
151b	151a
nyà	nwà
theå	thaå
epot	erot
uwae	umbae
tumpa	numpa
awtiy	altiy
ién	iéng
ttil	ltil
m6e	g6e, mmoe
9q	9li, oaq, ojq, srq, tjq, trq, uoq
kbt	kbk
qenat	lenat, nenat
DASS	RASS
swn	swj
ngera	ngerem, ngerra
paroxytone	paroxytonic
hemo	hedo
ahei	avei
æt	egt, ewt, sxt
phaya	phasa
nitsi	natsi
lsb	lnb
qem	qek
ëhcy	ehcy
muay	mudy
firâ	firt
sprt	spct
yuko	asuko
opy	opom, owy
b61	a61, b6r, b6t
mangarayi	mangarrayi
koio	kohyo
hbk	pbk
matsi	maisi
ijai	ijau, rjai
fyl	vyl
s5b	s5ba
tshai	tshas, tshat, tshui
pvo	vvo
traduit	traduire
aguer	huguer
ibm	iimm
jumü	judü, jumej
stia	slia, stsa
FUR	BUR
hche	hchee
dalar	xalar
kanawi	kanawe
atuq	atung, natuq, ndtuq
tasse	casse
pett	cett, petl
upum	dpum, idpum
umaa	ukaa
ivaro	tivaro
ckl	cml
biyaa	diyaa
skel	sker
licensor	licenser
tonale	tonals
eero	iero
X89	HQ89, J89, K89
inle	ihle
dawun	dahun
joist	joists
P11	X11
rgt	pgt, rgl, rqt, rrrt, rrtt, tbgt
sfu	seju, svu
dch	bch
danur	danura
sgh	sdh
iglu	iylu
musuk	musum
fion	flon
ylm	ylo
1961a	1961b
dödö	tödö
dii3	tii3
xfi	flfi, ftfi, ttfi, xft, xji, xri, zfi
1lt	1lj, ltlt, rllt
dipfâ	sipfâ
sice	kice
aiza	taiza
tzü	tamü
erq	srq
NCC	CCCC
phus	phud
tammu	tamme, tammii
eoh	etah
èlle	èlla
wsr	ysr
impos	imposs
svt	svts
mhana	mhane
interrogator	interrogatory
liule	lillle, linle
ogom	ondom, osom
lllj	lltj
bapu	bappa
romane	romanzo
studenti	studenta, studente
yiyn	wiyn
k55	k5o, t55
consonantâ	consonantsâ
yjj	ijjj, jljj, lijj
fure	akure
RQF	RQL
76c	76d
pengi	pungi
004a	004b
tshong	tshang
snme	snmc
hón	hót
eeu	oeu, sheu
liitte	liitten
zdn	zdi
3is	3ir
6te	6ne
iroo	iroka
ajp	ajh, ajw, fjp
tatah	tatang
aggettivi	aggettivo
tjii	rjii
ravana	rawana
cian	ciat
erable	erably
prb	prcr
hopped	flopped
morphemeâ	morphemesâ
mai31	dai31
nganh	nganhi
fnd	ffd
twala	twale, twara
harz	harts
protruded	protrudes
3re	3rt, trre
ndag	ndang
da2	de2, xa2
brj	xrj
GEM	GUM, HEM
nauta	kauta
m6i	mwei, r6i
murn	mirn, murnu
187a	187b
is6	if6
zela	duela
itct	atct
gón	wón
maktub	maktuub
hjl	hjj, iijl, yjl
vans	vanne
postpose	postposes
NPPR	FPPR
zhit	zhet, zhut
akasea	akamsea
køtha	kytha
oole	ooke, oote
sexe	seche
watakusi	watakushi
KORLAI	KOROWAI
yark	yacak
geleb	geleba
ktin	ktil
jits	jitt
6lle	6lla
ooos	cooos, oogs
havas	savas
basd	bajd, basim, basqa
nufi	dufi
idho	idhu
nçh	nçg, yçh
3z	3li
inent	inence
KRZ	QRZ
makta	mamata
oq1	ok1
DII	JIII, MII, YII
ktk	kty
bairi	bairo
kky	kby, kny
hankwuk	hankwuke
bewa	butwa
ZOO	GOO
mmil	mmili
droe	baroe, uroe
óng	phng
ADO	ADVB
aquella	aquellas
oà	eà, ità, kpà, kyà, mlà, nwà, zhà
2go	2ge, 2gi, 2gu
unse	hanse, unje
nght	rlght
nahii	rahii
167a	167b
namc	namej
fente	fentre
dakha	dikha
ljf	ljh
ssb	ssx
dobre	dobra, dobru, dobry
slur	slump
2fut	rfut
157a	157b
suchi	chuchi
ssat	nsat
muty	chuty
OMA	MMA, OGA
liiy	biiy
icah	abcah
koreo	koromo
preaent	preeent
harl	hatl
gix	gux
karabau	karabaw
xord	xard, xurd
atga	atva
hott	sott
le_	te_
ttee	tlee
activi	activit
khre	khame, khro
186a	186b
nuin	nlin
7il	7is, klil, uiil
raxa	jaxa
tsul	tsol, tsuz
omoro	amoro
boï	biï, joï, toï
rhizotonic	arhizotonic
tsot	tsol
modier	modiers, modifer
tiqa	taiqa
a2p	b2p
steen	steden
prnn	prnnj
6e3	6ec
bagyo	baryo
rtk	rttr
xiw	xuw
seje	serre
niwo	niwon
kukuk	kukuh
nasha	vasha
lhw	lhy, ljw, rhw
g6t	y6t
spos	opos
itõs	itwas
2R	2K, 2QH, 2X, WRR
t8a	thta
borong	bohong
dang11	wang11
prosent	prcsent, prosont
nummu	mummu, nummi
hoij	poij
hendu	henda
outra	outras
cedi	zedi
kofl	tofl
CÅ	CHR, DÅ, FÅ, MÅ, NÅ, PÅ, SÅ, TÅ
ilte	iltt, ulte
íx	xtx, íma, íq
30f	30e
onv	otv
eila	eilo, ilila
nhr	nhh, nkr
gìy	dìy, tìy
clli	flli
ntlo	ntho, ntle
akoo	awoo
enao	enagi
etion	letion, rtion
mrc	mrw
sry	srh, srj, srq
10f	10e
plateaux	plateaus
aalt	ailt
thyr	khyr, thym
JOI	JIII, OOI, TOI
ce6e	te6e
ni_	ne_, nilc
biebi	miebi
ahall	bhall, ehall, nhall
ntences	entences
mbea	tabea
AP1	DP1
IP1	CP1, DP1, IF1, IPH
vuku	vukai
yck	wck
mamad	samad
2sim	rsim
irti	ifti, irli, irtt
irae	urae
la_	sa_
smak	nimak
dèn	dèr
rlb	rdb, rlg, rlw
CCI	COII, OCI
bang11	mang11
ewâ	ejâ, jwâ, kawâ, rwâ
sdy	ssay
brani	berani
beyo	yeyo
phas	phag
MAXH	MAXBR
metamorphose	metamorphosed
laaj	kaaj
llut	llft, llnt, llrt
arav	arare
zri	tdri
ynâ	knâ, ydâ, ypâ, ywâ
naung	raung
uä	hiä, oä
tauta	gauta
possibi	possibil
kchi	koshi
ED0	ID0
glk	gbk
NSI	NAI
ád	ába, ábh, áko
acik	icik
CP3	CPI
somu	sogu
baea	baaga
kikir	kirkir
2QO	2QH
obin	dibin
detenniner	detenniners
ngé	nalé
enewh	egewh
R14	P14
su9	se9, tsu9, tu9
téné	téré
aoao	aoaa
jny	fny
ill1	illll
sasar	sasat
dhamma	dhammo
seventyâ	seventhâ
tanong	tatlong
xere	cwere
øa	øj
migo	yigo
knotâ	knockâ
takana	takara, tarana
rten	lten
nounn	noune
qate	qato, qatta
iambi	lambi
djas	djes
EWE	ESE
qaaa	qaoa
2sub	lssub
miau	mwau
ibia	ibici, icia, ishia
ke7	kho7, le7, pe7
quieren	quieres
ageru	agaru
ECM	ECTM
miini	miili
me¹	je¹, ma¹, mo¹, pje¹, we¹
ngiu	ngou
kwad	kwax
caqi	ngaqi
ikwi	ukwi
98017bz	98017az
1ou	llou
tipografia	tipografica
purra	purda, purri
tahl	tahm
sabiduría	sabiduria
òr	òg, òk, òm, òn, òp, òs, òy
altun	altin
mfana	mufana
coz	cort
ifta	ifti
xí	klí, kwí, mbí, ntí, phí, sní, swí, tní
vasu	vasta
mahat	mahant, mahata
constitutent	constitutents
mooda	gooda
irdi	irji
scrutinize	scrutinise
avaient	auraient
nabl	nayl
isie	esie
epem	jepem
paaj	phaj, saaj
jaari	baari
sunuvr	sunuvar
latini	latinae, latinum
clln	cllan
fml	bml
ffer	iffer
buca	bocca, butsa, puca
mêre	mêra
flb	fllf
law1	lawt
c1vt	clvt
binan	benan
üj	ük, üt, üy
mamac	marac
flavored	flavoured
nonhsg	nonhsbj
gdy	gdb
utul	ucul
WEE	WEAR, WEI
ADV1	ADVRS
kyang	khyang, kwang
matala	matanga
kraoy	kraom
iaan	iaat
omf	ohf
almi	alri
roughness	toughness
kns	kdes
tasin	lasin
igba	igbi
ecr	ycr
matuja	matujao
christo	christus
nakat	nagat
bokk	bakk, bukk
onderscheid	onderscheidt
siasi	siassi
dl1	dt1
layk6	iayk6, layke, laykel, layki
chaki	chaypi
rentu	rantu
klá	kyá
monosyl	monosyll
verts	verbss, veros
NOMR	NOMN
kaem	daem
seif	peif, seir
reyo	rlyo
nlna	klna, nlta
keej	cheej
ánì	ánn
te5	le5, pe5, tu5
yfm	wfm
eleg	eleha
wuja	wunba, wunda
poesia	poesie
_it	_id
totâ	tltâ, trtâ, tttâ
cado	caldo
uzo	ugbo
chi7	che7
sùn	dùn
kaxu	kaxe, taxu
µjr	µwzr
tkx	gkx, glkx, ilkx, lkx, okx
takl	taksa, tikl
acm	acli, afm
ksala	musala
nimt	nimm
pár	pái, pál, pát
b13	h13, l13, lu13, mi13, pi13, tu13, u13, w13
zdu	zdk, zdue
VKRZ	VKRUW
zime	zimi
mdtext15	mdtextl5
lingbi	alingbi
jarje	narje
piec	piccc
naje	daje
pogi	sogi
tóng	bóng, lóng
mird	mirn
1ee	1ae
womans	womani
lengd	lengk
nnun	nqun
predate	predated
rilu	iilu
kït	kïn
mélòó	eélòó
19f	19g
2aw	2aj
boä	bogh
hpyi	hpii
encuentra	encuentran
inguistics	unguistics
payong	kayong
piyan	pijan
faku	faoru
facio	facit
tobu	todu
sinker	sinkers
tagad	takad
214a	214b
nosso	nossos
omal	obal, ogal, omat, omil
kaqu	kaivu
boak	bodk
agm	afm
1fut	rfut
79Â	A9Â
xaax	xajix, xajx
kve	kdle
tcan	tcal, tcun, tdan
nesen	mesen
eewa	eeha
ftll	otll
ãn	ãr
2bb	2db
dawra	gawra
dags	dagr
bolow	bclow
lndian	lndians
3IVS	3IVO
bée	dée, kée
duij	yuij
mdng	ddng
søbu	sybu
alphabetization	alphabetisation
7ay	7ah, 7ani, 7av, 7oy
multa	multum
ellaa	ellaam, ellam
nkwi	tkwi
clk	clq
aãn	aãm, heãn
aruku	aruka, aruki
naina	namana
tqo	lqo
turko	turco
mrang	myang
naot	nafet, naor
taea	takua
yambi	yimbi
suzu	suxu
anth	anthr
sirr	sitr
ið	ibw, ixs
zeu	tseu
fhall	ehall
miek	miebi
distil	distill
o44	a44, i44, le44, t44, y44
srb	mrb, srj
stet	stdt
ooko	zoko
kaao	maao
pusun	pusum
sket	slet
vendre	tendre
ngaam	ngaak
mangg	manggh
daan6	daak6
i7j	xu7j
batl	batn, botl
JUJ	JCJ, JLJ
12A	12G, 12J
mxi	mqi
òw	òy
kolai	kulai
rvcs	avcs
uris	urisa
nomotic	somotic
logâ	lungâ
kottu	kettu, kotti
LANDWD	LANDSD
168b	168a
IPLINCL	IPLJNCL
give1	givet
makare	makarin
món	tón
gindi	ginde, girdi
08a	08b
kukku	gukku, kukka
axd	axk
djaran	djoran
guii	buii, ghii
ynm	ycm, ynj
antiguo	antiguos
luut	luur
ELDER	OLDER
asbaqd	osbaqd
ifx	spfx
walka	warrka
membre	membres
otya	otoa
1ot	1ct, tiot
SOON	NOON
bél	bén, bér, hél, kél
cito	cilo
septembre	settembre
apau	aiau
wqâ	cqâ, hqâ, wdâ, wyâ
tiog	tioq
inatio	icatio
way1	wayf, wayl
funcionan	funcionar
iwon	ioon
mathewsgr	mathewsyr
lqu	huqu, mqu
ab6	abti, ob6
biã	banã, biyã, viã, wiã
murun	mumun, munun
dzul	dzel
spotty	snotty
silim	silam
31A	31VA, 3DIA
aplo	aphno, apko, aplya
ngp	nhp
manuh	manufi
tikya	shikya
granunatical	grannnatical
hcho	hcha
kamwo	kumwo
barar	balar
lahar	lalar
ngna	ngne
kdra	kpara
mayst	makest
yty	kty, vty
wilâ	milâ, yilâ
bjb	btb
róp	aróp
ceå	cuå
subc	subcl
naao	naale, naano, naau
wiyu	wiyua
awata	aqata
ischt	bischt
bohu	bosu, rohu
ng2	naj2
kuij	muij
tiol	tioi, tiot
aphy	aphic
209a	209b
supul	sulul
sowo	suwo
edoid	ekoid
pgr	pgt, pwr
ukta	ukaa
3da	3de, 3di, 3do, 3ga, 3npa, ttda
UREC	AUREC
uwal	uwar
hsou	hcou
nikolai	nikolaj
narâ	nacâ
bccamc	bccame, becamc
káin	káman
karp	karag, kurp
prnp	prnw
lafiya	tafiya
rayê	bayê, tayê
arachide	arachides
serek	perek
intransitiva	intransitivas
benny	kenny
ogwo	obwo, okwo, omwo
augh	iaugh
ii6	iilc, iiui
8T	8H, 8K, 8O
nang35	nung35
lamala	lamara
kcâ	kfâ, knâ
usad	uaad, ussd, ustd
niah	ciah
makara	makaru
noum	nouas, noud, nouds, nound, noune, noung, nounr, nount
nywa	nyuka
mck	mgk
coordi	coordin
kerl	kenl
palâ	pakâ
ucr	ycr
nalyamo	nyilyamo
pagâ	magâ, nagâ
griunberg	grjunberg
uprai	upraau
f1nal	ftnal
plx	pllt
nakni	yakni
gudd	gudda, guddi
lanyi	yanyi
ehh	emh, jhh, mhh, nhh
arqa	aqqa
_ï	aiï, nuï, oiï, qaï, siï, tiï, yrï
45â	45f
efesi	enesi
ouvrir	couvrir
utum	ttum
lezi	lezo
ow6	aw6
astar	astan
AIJ	AIU
3MPOSS	3FPOSS
índio	índios
nt3	nn3, ns3
rdf	kdf
llia	llta
ndir	ndim
djare	djarrk
khyod	khyed, khyot
NMSG	NFSG
esit	eset
duua	aeuua, yauua
geza	getha, gezi, keza
ADVSS	ADVDS
onel	oncl
magsi	migsi
kgr	khdr
zada	zade
b6i	bgi, buii, g6i, h6i
xlu	ylu
plam	plaj, plau
ve1â	veiâ
sefer	seper
iraniens	iranienne
áre	áne
vure	vuane
hpou	hcou, htou
fi3	fl3
agbe	agble, ugbe
myar	gyar
vwo	olwo
pahariya	pahariyas
haiâ	taiâ
ruuâ	huuâ, tuuâ
anyth	anythi
tdrd	tdra
piaa	pihka, pilia
katea	kutea
llot	llft, llrt
hje	hjo, hjt
kego	gego
yarnta	parnta, warnta
udda	kadda, pedda
erda	ebda
7anu7	7ani7, 7anuu
cáani	gáani
shep	zhep
tyb	tyw
yosef	yosep
naabu	naapu
hemes	nemes
yode	yodu
ùy	ùp, ùt
sabt	sibt
howls	growls
niqui	iiqui, naqui
g11	y11
vjl	jjjl, xjl
iwh	iseh, iwc, iwii
ttir	toir
yi2	yigo
bitti	gitti
AVER	AVERS
ngonn	ngann
tcwit	tcwin
anompa	anumpa
ri7	ari7, nti7
ndop	ndot
dayo	dayu
2014a	2014b
tasya	tasma
factâ	faultâ
thurr	thurru
ßye	cfye
reë	leë
medâ	maldâ, modâ, yedâ
khye	khaye, khyoh, khyu
9_	ll_
ivm	iimm
gyam	gyala, myam
dwl	ngwl
ofii	onii
kangu	hangu, sangu
diing	tiing
tzr	ttrr
kiran	kikan
daaga	baaga, daata
naa2	naj2
wisin	wlsin
domini	dominus, homini
al5	fl5
bulaarr	bilaarr
kitak	kitaa
tehim	kehim, tesim
manso	manse
keldi	kaldi
kabak	labak
parii	parim
lurr	lharr
iiku	iitu
xven	xveni
esof	eson
nahk	mahk
isivi	isivia
aeq	axq, ieq
henni	hennar
naiv	haiv
heora	hiora
nwar	aswar
sbâ	sdâ, sfâ, sipâ, sqâ
her1	heree, herl
141a	141b
miiri	miiru
æ9	æk, æl, æq
kopl	kokl
ye6	ne6, se6, tse6
exerc	exerci
174a	174b
akem	akwam, akyem
linya	lanya, nginya
ldh	ldw
altro	altra
jdg	jgg, jjg
swé	slé
PNO	SNO
kadâ	kakâ, kanaâ
nd8	ng8, nn8, nu8
vacillate	vacillates
lcii	lfii
m6ni	m6ne, mawni, mdni
xeex	jeex
meho	leho
mjr	mqr, qjr
ltsi	mtsi
niln	ntln, wiln
grang	gring
PIU	OIU
ponde	pondi
0ii	luii, nnii
PRPS	PFPS
nhj	nhh
3spro	3ppro
usir	usik
SPL	SPY, TPL
udar	idar
dawla	dawle
idon	ldon, tdon
tooi	toui
44f	4ff
riih	riie
nsiti	nsitiv
seran	serah
sadda	sarda
saap	saag
PQM	PRSM
äñ	ajñ, wañ, äj, äx
phic	aphic
0025	002b
tubuh	tuboh
hech	heuh
maava	kaava
manim	manem
kks	kcs
jind	jiid
jidii	didii
tlum	ttum
seca	secar
bulli	buluki
himy	hisy
yvi	yifi
ifd	ffd
halen	hangen
bsh	blh
furl	aurl
theii	theit
lauk	pauk
allc	allh, alln
3tâ	3kâ, 3râ, 3tsâ, qtâ
daå	hyaå, uraå
xez	xele
onji	onjl
khatam	khatar
ogb	igb, ogd, ogoo
loog	loag, loug
s1pe	s1pi
jobo	joba
pahit	jahit
atoâ	atoto
soldâ	toldâ
tyg	wyg
xalla	xalli
2pos	2spos
il4	ilfl
uadi	naadi
TAPA	TAPPA
1here	fhere
colorless	colourless
jj_	jjji, jjjl
ýéc	néc, ýén
tasan	lasan
mcu	mcj
opn	opom
de3	je3
FFO	PFO, SFO
le31	li31
ikwan	ikwiin
orono	orooo
andja	wandja
haaro	haaru
nitâ	aitâ, kitâ
waa²	daa², gbaa², ksaa², laa², maa², naa², raa², saa², yaa²
giza	diza, giria
8to	ltto
bbt	bmt, bwt
matio	catio, icatio, zatio
pique	piquer
presta	prestar
mowe	wowe
daena	daeuua
tæêh	yæêh
sxi	fxi
muit	muij
kofo	kokoo
pbrase	pbrases, plirase
vrea	vrei
DUN	DUO
SMI	SEI
chuca	checa
hu3	au3, ho3, mu3, tu3, vu3
wbm	gbm
nilin	wilin
QHG	QHDU
vitb	vltb
tjura	tjuna
icw	tcw
yhen	ithen, vjhen, vvhen
lulo	fulo
iwj	fwj, hwj
awane	awano
intemazionale	internazionale
leth	deth
therh	tserh
gega	getha
üa	üi, ül, üo
FIG	FILE
kyange	byange
tanã	nanã, yanã
kerre	kerra
gunma	gunba
nkana	nkina
laje	lante
hufa	hofa
cãêp	cãêw
to8	go8, lo8, no8
takasa	takara
2ni	2gi, 2hi, 2na, 2ne
VIR	IIR
yaih	syaih
beett	beetto
likâ	tikâ
flii	flfi, flil, ftii, hlii
ttoo	ttao
phata	patata
½½	n½
shh	nhh, sfh
xaye	xayo
làng	tàng
lakoo	lokoo
uvc	mvc, ukc
NCS	NVS
zema	tsema, zoima
xig	xiig, xixi
nimmer	niemer
ckn	ckw
ihing	lhing
voka	aroka
objc	objcc, objt
niiyhge	niiynge
heeto	heeno, heeta
suer	suor
JON	JOB, RON
lsgpron	isgpron
perut	purut
dyiba	dyanba
htoned	ltoned
gehã	gewã
geyr	geyra
kuvu	kaivu
swã	bwã, dwã, ghwã, iwã, jwã, nwã, slã, snã, srã, ssã, syã, xwã
yukâ	bukâ, tukâ, yutsâ, yutâ
nonclause	nonclausc
plya	hlya
pungka	wungka
wiem	wies
kanke	kanki
manur	manufi, manusa
moce	moale, momoe
ttun	ltun, ttum
domin	domina
mobili	mobila
jacky	jackie
aguru	agaru
chân	châm, thân
qitu	qilu
6eâ	ndeâ
daoa	daiya
shab	shahi
tabas	tebas
rmuri	rmurl
fmo	bmo, qmo
kalh	kalha
AID	AHD
complies	complied
talh	telh
daway	dawal, dawat
tleh	tlein
xx1d	xx1e
irou	itou
mungi	nungi, tungi
ssj	ksj
læh	hæh
yagwa	yagala
slii	klii, slil
iihe	iihp, iiht
lgt	ltlt
nesti	resti, vesti
floe	flot
lèng	hèng
legume	legumes
thráinsson	thrainsson
ndate	ndati
evâ	ejâ, ellâ, ereâ
SEAWD	SEASD
fefi	mefi, sefi
konk	konom
naban	nabat
ylk	nllk, ylll, ylq
umnang	imnang
aguaytía	aguaytia
relhe	arelhe
sels	dels
swindle	swindler
nzala	nzara
b8n	d8n
pakt	pakti
tenna	tenni
nctio	ectio, ictio, nctiv, notio
praça	prasa
ikna	ikiya
s1t	szt
hoat	hoac
o3j	osj
si_	oli_
madn	madri
tavon	taviin
podoy	potpoy
yigu	yindu
págá	pálá, párá
asho	ashu
ghod	ghoda, ghodo, ghool, ghoot
umà	amà
deema	deeme
janinyi	nganinyi
komiu	akomiu
yi7	ji7, yl7
dekhal	dekhab, dekhai, dekhat
bapúbí	bapúbi
yendi	nendi
erri	dirri, gurri
csâ	jsâ
55tê	55dê, 55kê, 55pê
summi	siimmi
rr1	rn1, rrfr, rrq, rrrl, rrrt
ehc	ebc, ehb
ishl	fshl
ixoq	iixoq
obn	jbn
rgyu	rgyab, rgyag
rgya	rgyab, rgyag
01â	r1â
younge	youngcr
d6m	d6l, d6t
klta	kahta, kfta
olit	jlit, olik
wampa	thampa
ANM	ANMZ
deyo	kweyo
l7an	jy7an, ki7an, kw7an, t7an
coch	cochi
elta	elga
tát	pát, sát, táh, wát
akauru	nakauru
flou	flon, plou
tendu	kendu
wiiâ	siiâ, witâ
CID	IID
hiuua	hiuuii
djon	dzon
urda	kurda
kiem	klem
lual	luil
hseh	hsen
hunti	huntin
ketã	kitã
biel	bieu
cuca	casca, cuco, puca, tuca
afio	afios
sagavulu	sangavulu
a12	b12
ugba	ugbe, ugbo
nube	pube
teca	ceca
miaa	muaa
